note_id,text,label,置信度,data_type
5279299373367555,私下是很好的朋友吧,0,0.6737534403800964,comments
5279299373367555,他们两口子确实挺配,0,0.9748964905738831,comments
5279211674668148,确实是这样,2,0.7263341546058655,comments
5279211674668148,陈赫和张子萱带女儿做客黄酒下锅红烧肉意外但牛排神救场生活有爱,0,0.9747172594070435,comments
5279211674668148,生活挺浪漫的,0,0.9772523641586304,comments
5279304378220682,小公主真是越来越可爱了老猪我都想逗她玩,0,0.9628589153289795,comments
5279304378220682,竟然孩子都已经这么大了吗,1,0.7999386787414551,comments
5279304378220682,孩子都这么大了总感觉还小,1,0.6559070944786072,comments
5279304378220682,时光飞驰如电,0,0.9728288650512695,comments
5279304378220682,天呢他女儿都这么大了,1,0.8065021634101868,comments
5279304378220682,哇陈赫女儿什么时候那么大了,1,0.7815132737159729,comments
5285696031687799,这不知道要多少个准确手误才能下单,2,0.7976102828979492,comments
5285696031687799,四肢瘫痪  手误  摩天轮,1,0.5068255662918091,comments
5285696031687799,我干了几天抢票的活黄牛抢票其实就是在群里发悬赏一下子几十人去帮一个人买票你需要提前录取身份信息然后卡点点进去反正需要点好几个选项页面直到支付成功才能抢到这不是这有两个小拇指能动的人完成的倒是像一个卧床的人当业余黄牛挣外快但是不熟练用自己身份信息买票了的故事,1,0.5170949697494507,comments
5285696031687799,女孩想买家人想退,2,0.6533365249633789,comments
5285696031687799,哈哈哈手误,1,0.5134162902832031,comments
5285696031687799,你是说她误下了买票app误点开了邓紫棋演唱会抢票界面误点了立即支付按键误输入了自己的支付密码,2,0.6301752328872681,comments
5285828324494836,你是说一个瘫痪女孩手速那么快么,1,0.5809136033058167,comments
5285828324494836,真的神了 哪怕是摩天轮也要确认身份信息 何况摩天轮这种软件毫无推广 一般人都不知道而且低保户居然能毫无阻拦的让瘫痪女孩付出去那么多钱也是奇葩,1,0.8421050906181335,comments
5285828324494836,家长帮忙把前期的工作都做完就等着女孩自己通过俩个手指抢票呢,2,0.8576893210411072,comments
5285828324494836,好多人抢不到票,1,0.672781229019165,comments
5285828324494836,关键她买的是台北的去不了啊,1,0.565572202205658,comments
5285828324494836,这种情况想要退票就说实话不管出于人道还是舆论压力都有极大的几率能被受理退票偏偏编了一堆谎话,1,0.8319004774093628,comments
5285821838264684,真是莫名其妙的热搜,1,0.8428542613983154,comments
5285821838264684,太不小心了这,1,0.7891547083854675,comments
5285821838264684,邓紫棋可没惹任何人 有任何不小心的理由找平台就事论事不接受无辜挡热搜,1,0.6473820209503174,comments
5285821838264684,真要去也去不了的台湾个人游根本没开放,1,0.716691255569458,comments
5285821838264684,邓紫棋无妄之灾,1,0.7011703252792358,comments
5285491399461066,估计票不好卖吧,1,0.7096965909004211,comments
5285491399461066,可是要填她自己的身份证 才能买不 这能怎么手误呢,2,0.6356139183044434,comments
5285491399461066,手误能抢到票,2,0.8271448016166687,comments
5285491399461066,正常我上个月不小心花了100亿去买了个宇宙飞船现在的我很后悔,1,0.7738290429115295,comments
5285491399461066,2000多台币啊是500多块rmb,2,0.7867052555084229,comments
5285834387620544,台北呀  内地去不了吧,2,0.5712458491325378,comments
5285834387620544,还能误买真正的粉丝都抢不到,1,0.8365584015846252,comments
5285834387620544,我去真的离谱还抢到了,1,0.7280769944190979,comments
5285834387620544,抢都抢不到我们,1,0.588813066482544,comments
5285834387620544,怎么抢到的,2,0.9035377502441406,comments
5285750822404194,更新了俩人收到后的反应图6公共场合还是要装一装喜欢的,2,0.8560402393341064,comments
5285750822404194,这鞋怕是只有财神爷看了会心动吧,1,0.40727466344833374,comments
5285750822404194,图案都还是偷我们的,1,0.6054519414901733,comments
5285750822404194,不像给活人穿的,2,0.7413082122802734,comments
5285750822404194,有句话我不知道当说不当说,2,0.751390278339386,comments
5285750822404194,这种刺绣图案和工艺难道不是又偷我们的吗,1,0.7334792613983154,comments
5285839865381249,你们觉得这个鞋子好看吗,2,0.7315859794616699,comments
5285839865381249,10号就要到上海来活动了,2,0.7868635654449463,comments
5285839865381249,这不就是偷偷,1,0.7858980298042297,comments
5285839865381249,梅姨和海瑟薇这波时尚同框我给满分,0,0.9690589904785156,comments
5285842664031126,咱就说这波啊文化挪用还是文化输出,1,0.566291093826294,comments
5279228858731397,认为自己做好事做好事跑什么躲什么,1,0.49681153893470764,comments
5279228858731397,她要真觉得她在做好事 不可能不好意思出示身份证或者住酒店等,2,0.6799814105033875,comments
5279228858731397,做善事会偷偷摸摸,2,0.7647309303283691,comments
5279228858731397,大海捞针呀警察太辛苦啦,1,0.8238347172737122,comments
5279228858731397,做好事从来不用身份证做好事可以隐藏身份,2,0.6916297078132629,comments
5279228858731397,心理学叫双重真实,2,0.8028368949890137,comments
5279322266404909,部分专家特别能共情人渣,1,0.6034784913063049,comments
5279322266404909,这么说犯罪性质可就不一样了这专家不会是同伙吧,1,0.7824797034263611,comments
5279322266404909,真遗憾没到专家家里做善事,1,0.6615314483642578,comments
5279322266404909,还不如说梅姨其实是个买卖人专门买人和卖人,1,0.7411959767341614,comments
5279322266404909,砖家叫兽特别共情让梅姨把它家孩子分享一下看还能共情不,0,0.47210025787353516,comments
5279322266404909,好家伙八国联军都觉得自己在做善事了,1,0.6836150884628296,comments
5279352591483807,建议专家和人贩子同罪,2,0.6435823440551758,comments
5279352591483807,应该让梅姨给高市早苗做一下人工取卵,2,0.8985669016838074,comments
5279352591483807,以后能不能别专家专家的让他们实名让这名专家去给那些被拐的家庭说保证让他后悔来到这个世界,1,0.5556796789169312,comments
5279352591483807,艹了这什么专家这种角度都能想出来的,1,0.799129843711853,comments
5279352591483807,哪个专家是谁,2,0.9221695065498352,comments
5279352591483807,拼命在一个恶人身上找闪光点然后无限放大好人身上的恶,1,0.8298572897911072,comments
5279356628764854,那专家可以找个人把自己的后代给卖了啊这也是做善事咋不自己做,1,0.7712623476982117,comments
5279382675653598,关注一下 ,2,0.8327937126159668,comments
5279329533822196,是哪位专家出来走两步,2,0.9285107254981995,comments
5279329533822196,我觉得专家可能脑雾了不是那样的话怎么会说出那么脑残的话,1,0.8515017628669739,comments
5279329533822196,让梅姨帮这位专家的孩子换个家庭如何,2,0.8653662800788879,comments
5279329533822196,盲猜清北的砖家,2,0.6729009747505188,comments
5279329533822196,就是能挣钱啥都敢做有毒品就敢卖毒品 周围价值观扭曲 笑贫不笑娼,1,0.840935468673706,comments
5279344800826730,醉卧沙场君莫笑古来征战几人回,1,0.44782257080078125,comments
5279344800826730,了解一下看看,2,0.8789024353027344,comments
5279344800826730,这专家也该抓起来,2,0.4854491651058197,comments
5279340792381672,终于落网了,0,0.5257923007011414,comments
5279340792381672,心理畸形吧,1,0.7938003540039062,comments
5279340792381672,梅姨终于落网正义必胜,0,0.946982204914093,comments
5279914385474570,祝福说这话的专家祖宗八代的孩子都被拐卖,1,0.8228580355644226,comments
5279914385474570,某些专家真是下头,1,0.8462472558021545,comments
5279914385474570,专家又是放狗 p,1,0.8389174342155457,comments
5279914385474570,炸了追了20年的人贩子梅姨终于抓到了 以为是传说没想到真实存在 支呼搜梅姨网络全程深挖拐卖真相细节拉满文末还有原视频看完震撼到失眠胆子大的赶紧去看,1,0.6668074131011963,comments
5279914385474570,这种人应该要诛九族啊太坏了,1,0.8520106673240662,comments
5279334269192318,期待法律的严惩,0,0.5172556638717651,comments
5279334269192318,拒绝美化这种害了万千家庭的恶魔,1,0.8503430485725403,comments
5279334269192318,支持买家同罪,2,0.6753534078598022,comments
5279334269192318,砖家就该拿砖拍亖,1,0.5711619257926941,comments
5279334269192318,拐卖儿童罪恶滔天必须严惩,1,0.6877481937408447,comments
5279216780445975,追责泄露人员  延长热播期  不准锁v  这是你欠逐玉 欠剧粉的,1,0.8153141140937805,comments
5279216780445975,感谢所有剧粉托举恭喜逐玉进入爱奇艺必看榜前五恭喜张凌赫谢征事已至此不准锁v给逐玉延长热播期事已至此不准锁v给逐玉延长热播期事已至此不准锁v给逐玉延长热播期,0,0.9624525904655457,comments
5279216780445975,支持正版坚决抵制盗版,2,0.6437504887580872,comments
5279216780445975,想办法补偿剧粉让平台延长热播期,2,0.6178585886955261,comments
5279216780445975,支持正版支持张凌赫谢征,0,0.9234203100204468,comments
5279326865985607,朋友圈群聊都有 查看图片,2,0.8720360994338989,comments
5279276002705891,善是一种自然的流露没有一点造作没有一点企求像水一样一往无前地流动没有一点分别心取舍心无私地奉献一切这样才是善才是真正的上善若水 ,0,0.9233356714248657,comments
5279276002705891,过去的事就让它过去吧我们错过了昨日的日落再也不能错过今日的日出保持平衡的心态以最美好的心情来对待每一天每一天都会充满阳光洋溢着希望,0,0.9758658409118652,comments
5279276002705891,愿你以快乐为盾直面各种艰难险阻我们常常反复咀嚼生活的琐碎忘记了快乐生活才是对自己最大的奖励快乐是源自心底的抒怀微笑快乐是稳定的心理状态快乐是活成自己想要的模样,0,0.9620593190193176,comments
5279276002705891,在人生的旅程中每个人的生活都离不开别人的帮助因为自然界的任何事物都是一个普遍联系的整体没有谁能够脱离周围的事物而孤立地存在但在接受别人帮助的同时我们也要学会去帮助别人,2,0.6409461498260498,comments
5279276002705891,梦想物质 色彩鲜艳的生活 摸不到的星光斑斓生活中那些闪闪发光的东西美好精致的人生都要靠自己一步步走出来,0,0.9304118156433105,comments
5279298497808673,当你们遇到困难的时候就意味着你们要进步了记住这一点所以不要害怕苦难越遇到困难就意味着命运在向你招手了让你们走向一个更好的地方,0,0.9704120755195618,comments
5279298497808673,传承中华美德培养民族精神是全面建设小康社会开创中国特色社会主义事业新局面的时代要求是建设社会主义先进文化的重要方面按照传统道德基本内容把传统美德分为爱国明智持节自强诚信知耻改过厚仁贵和敦亲重义尚勇,0,0.793463945388794,comments
5279298497808673,淡月曙光林鸟炊烟一半幕色一半天明晨幕里遥望旷野的静籁奔波了一夜的风藏起寒露在树梢偷偷织满金灿灿的光 天亮时我带着汹涌的思念远道而来备好了一场清晨的烟火浪漫和你说早安,0,0.9375130534172058,comments
5279298497808673,不管你现在多迷茫过得多累走得多艰辛请相信生命中总有一段路是要你自己走完的总有一段时间是寒冷的不要放弃希望不要放弃自己再怎么冰冷也有阳光再怎么艰辛都得努力生命中总得有一段回忆起来足够感动自己的时光,0,0.885515034198761,comments
5279298497808673,不管有多苦千万要记住苦难是我们人生路上不可缺少的经历只有活着才有幸福的可能,0,0.84646075963974,comments
5279234350386431,造谣自导自演什么的省省吧逐玉这部剧招商广告好的不得了cvb剑指卫视暂年冠网播大概率近三年最高集均播放量预计能超去年年冠2kw多网飞周榜前十历史唯一内地剧有什么必要自导自演有些嫉妒的内娱粉省省吧别回头看自家哥哥姐姐的古偶集均播放还不到1kw,1,0.7314193248748779,comments
5279234350386431,是不是和自导自演的,2,0.48037075996398926,comments
5279234350386431,章都没有昨晚为什么不发周六不上班呗,2,0.7503154873847961,comments
5279234350386431,真的诶 才去看了去年12月播的那部剧 被泄露之后发的声明是有章的,2,0.5164730548858643,comments
5279234350386431,  我黑姐让你们两个盖一下章虽然我也觉得盖不盖都可以 没有必要但是我黑姐他们觉得太有必要了赶快去盖,2,0.5555427074432373,comments
5279234350386431,无人在意 盗版也不看,2,0.5795802474021912,comments
5279234136477815,泄漏的人真的太坏了吧,1,0.8570252656936646,comments
5279234136477815,看完盗版还上来说一声什么心理找举报吗,1,0.78208988904953,comments
5279234136477815,要骂就骂泄露的人骂看的人干嘛要是泄露了大家都能忍住不看说明这剧也没啥吸引力了正因为是好剧好看才忍不住会去看的,1,0.8112162351608276,comments
5279234136477815,找到泄露的人了吗,2,0.7711132764816284,comments
5279234136477815,熬夜刷完了好看,0,0.9414671659469604,comments
5279234136477815,主要真忍不住不看,1,0.828712522983551,comments
5279225819170561,看电视剧喜欢开弹幕吗,1,0.6526161432266235,comments
5279225819170561,会看盗版吗,2,0.5818137526512146,comments
5279225819170561,支持正版 要有版权意识做遵纪守法的好公民,0,0.7572353482246399,comments
5279225819170561,自导自演吗,2,0.6169960498809814,comments
5279225819170561,感觉像是内部人员泄漏的,1,0.6125473976135254,comments
5279225819170561,总觉得盗版内容不是很真,1,0.8291156888008118,comments
5279271993739862, 恨你等逐玉热播结束我就卸载妈的虐死我了,1,0.8500815629959106,comments
5279271993739862,反正我喜欢看正版正版多清晰啊盗版还是不清晰了,1,0.6787970662117004,comments
5279271993739862,今晚都继续追剧起来啊,0,0.8450132608413696,comments
5279271993739862,这么好看的剧我太喜欢了,0,0.9786267876625061,comments
5279271993739862,确实一定要维权啊,2,0.6401638388633728,comments
5278867109708991,还能说什么比咱们优秀的人比咱们努力 ,1,0.5650542378425598,comments
5278867109708991,cr本宫的足美么,2,0.6924320459365845,comments
5278867109708991,妈妈你这是下班后充电呢还是在为新角色做准备呀,2,0.854458749294281,comments
5278867109708991,弱弱问一下什么意思呀,2,0.9022203087806702,comments
5278867109708991,这鸟一会儿闻着味就来了,1,0.5808066725730896,comments
5278867109708991,内娱颤抖吧我妈妈学英语超认真,0,0.923891544342041,comments
5279348090212523,虽说世事漫随流水算来一梦浮生也不要活在梦里反观自己的内心活好当下过自己喜欢的日子现在就是最好的日子,0,0.8592669367790222,comments
5279348090212523,善良让我们有一颗赤子之心所以不仅你要善良找对象尽量找善良的人这个世界不停地在变换唯独赤子之心一如既往,0,0.9417816996574402,comments
5279348090212523,一叶知霜降一语感深秋霜降已至愿你染尽霜华心中依旧温暖如初愿霜降时节照顾好自己一切安好,0,0.9715299010276794,comments
5279348090212523,青春正能量岁月蹉跎不去珍惜它只会荒废一旦如拾珍宝般去爱它它一定会给予你最青春正能量的回应我愿为每一个偷回忆的人欢呼我愿奉献给每一个与时间赛跑的人,0,0.974037766456604,comments
5279348090212523,爱国敬业诚信友善善不可不弘恶不可不去善心人人有快乐你我他,0,0.9538077116012573,comments
5279312531947728,善良是流动的暖阳你传递的善意终会照亮归途善念是星点亮得越多越能驱散黑暗善语是风吹拂得越远越能抚平褶皱善举是泉流淌得越久越能滋养心田无需焦虑结果时光的刻度总会在不经意间为善良铭刻荣光,0,0.9629731178283691,comments
5279312531947728,晨曦洒向山川蝴蝶破茧于繁花间海浪轻抚金沙雄鹰掠过苍穹万物生长不息溪流欢歌奔向海洋绿野与蓝天相拥自然之韵奏响生命华章每帧都是希望画卷生机盎然蓬勃向上,0,0.9826116561889648,comments
5279312531947728,你若向阳花自盛开你若善良天自温柔人生的美好从来不是偶然而是源于内心的热爱与坚守,0,0.9784688353538513,comments
5279312531947728,朝如浮云暮如溪雪生命的长河萤火万千只有与人为善才能留己一方天地做一个善良的人快乐且舒畅,0,0.9666296243667603,comments
